fighter_id,fighter_detail_url,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,head_strikes_att,head_strikes_succ,body_strikes_att,body_strikes_succ,leg_strikes_att,leg_strikes_succ,distance_strikes_att,distance_strikes_succ,clinch_strikes_att,clinch_strikes_succ,ground_strikes_att,ground_strikes_succ,fight_url,eventurl
Beneil Dariush,http://ufcstats.com/fighter-details/08af939f41b5a57b,0,121,51,121,51,2,0,0,0,0:00,94,31,15,10,12,10,116,48,5,3,0,0,http://ufcstats.com/fight-details/b47e4f0982938e5b,http://ufcstats.com/event-details/47b7e4e60813b7b2
Jussier Formiga,http://ufcstats.com/fighter-details/b102c26727306ab6,0,77,44,62,30,3,0,0,0,3:25,44,14,9,8,9,8,53,23,8,7,1,0,http://ufcstats.com/fight-details/74d4e37b97866514,http://ufcstats.com/event-details/47b7e4e60813b7b2
Ray Borg,http://ufcstats.com/fighter-details/a4de54ea806fb525,0,105,53,88,36,6,0,0,1,4:22,68,22,17,12,3,2,50,7,21,14,17,15,http://ufcstats.com/fight-details/74d4e37b97866514,http://ufcstats.com/event-details/47b7e4e60813b7b2
Alex Oliveira,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,0,31,18,24,12,11,6,1,0,4:49,17,6,1,1,6,5,7,2,8,6,9,4,http://ufcstats.com/fight-details/24f156a78bd32026,http://ufcstats.com/event-details/47b7e4e60813b7b2
Tim Means,http://ufcstats.com/fighter-details/4b47e71384a9522f,0,41,34,12,9,1,0,0,0,2:01,11,8,1,1,0,0,2,0,5,5,5,4,http://ufcstats.com/fight-details/24f156a78bd32026,http://ufcstats.com/event-details/47b7e4e60813b7b2
Francisco Trinaldo,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,0,65,30,59,25,1,0,1,0,0:45,52,19,7,6,0,0,47,15,6,5,6,5,http://ufcstats.com/fight-details/76602c3658d70273,http://ufcstats.com/event-details/47b7e4e60813b7b2
Kevin Lee,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,0,52,23,43,15,8,1,1,0,2:37,36,9,7,6,0,0,36,12,3,3,4,0,http://ufcstats.com/fight-details/76602c3658d70273,http://ufcstats.com/event-details/47b7e4e60813b7b2
Sergio Moraes,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,0,93,39,93,39,0,0,0,0,0:00,71,24,20,13,2,2,93,39,0,0,0,0,http://ufcstats.com/fight-details/f4f5049e789b7716,http://ufcstats.com/event-details/47b7e4e60813b7b2
Davi Ramos,http://ufcstats.com/fighter-details/0052de90691d4a93,0,122,35,122,35,1,0,0,0,0:00,97,21,17,7,8,7,122,35,0,0,0,0,http://ufcstats.com/fight-details/f4f5049e789b7716,http://ufcstats.com/event-details/47b7e4e60813b7b2
Rani Yahya,http://ufcstats.com/fighter-details/94527830000ab715,0,221,65,215,59,11,1,0,0,0:57,190,41,20,13,5,5,206,55,9,4,0,0,http://ufcstats.com/fight-details/dc169cc01d675125,http://ufcstats.com/event-details/47b7e4e60813b7b2
Joe Soto,http://ufcstats.com/fighter-details/a4e85a58fbce64b2,0,176,98,113,54,1,1,2,0,4:40,106,49,6,4,1,1,93,36,4,3,16,15,http://ufcstats.com/fight-details/dc169cc01d675125,http://ufcstats.com/event-details/47b7e4e60813b7b2
Michel Prazeres,http://ufcstats.com/fighter-details/e51fcd9cd84c0b93,0,45,34,34,24,3,2,1,0,1:12,34,24,0,0,0,0,7,4,19,12,8,8,http://ufcstats.com/fight-details/12740c6b17779fe9,http://ufcstats.com/event-details/47b7e4e60813b7b2
Joshua Burkman,http://ufcstats.com/fighter-details/6da99156486ed6c2,0,1,1,1,1,1,0,0,0,0:00,0,0,0,0,1,1,1,1,0,0,0,0,http://ufcstats.com/fight-details/12740c6b17779fe9,http://ufcstats.com/event-details/47b7e4e60813b7b2
Rony Jason,http://ufcstats.com/fighter-details/b71ce838b01f2cad,1,116,95,36,18,1,0,0,0,3:53,30,14,5,3,1,1,26,11,0,0,10,7,http://ufcstats.com/fight-details/ebb94e00d6431e7a,http://ufcstats.com/event-details/47b7e4e60813b7b2
Jeremy Kennedy,http://ufcstats.com/fighter-details/68f6e96c5fa6e044,0,143,105,74,46,9,8,0,0,6:37,71,44,2,1,1,1,35,13,4,2,35,31,http://ufcstats.com/fight-details/ebb94e00d6431e7a,http://ufcstats.com/event-details/47b7e4e60813b7b2
Garreth McLellan,http://ufcstats.com/fighter-details/f215cfbd4ba3c270,0,14,6,14,6,1,0,0,0,0:00,10,2,4,4,0,0,11,5,3,1,0,0,http://ufcstats.com/fight-details/0ace7e71f5d66bc9,http://ufcstats.com/event-details/47b7e4e60813b7b2
Paulo Costa,http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,1,33,23,32,22,0,0,0,0,0:05,28,18,3,3,1,1,26,16,0,0,6,6,http://ufcstats.com/fight-details/0ace7e71f5d66bc9,http://ufcstats.com/event-details/47b7e4e60813b7b2
Tyron Woodley,http://ufcstats.com/fighter-details/effd9de9937996f8,1,141,70,125,54,2,1,0,0,1:57,89,28,30,20,6,6,92,30,12,5,21,19,http://ufcstats.com/fight-details/dfc8c5161ea0ccb5,http://ufcstats.com/event-details/20e403a1acfef130
Stephen Thompson,http://ufcstats.com/fighter-details/4a28cb716c19157a,0,159,66,146,53,0,0,0,0,0:19,115,30,24,17,7,6,144,52,2,1,0,0,http://ufcstats.com/fight-details/dfc8c5161ea0ccb5,http://ufcstats.com/event-details/20e403a1acfef130
Lando Vannata,http://ufcstats.com/fighter-details/f9b200db02b488d9,0,144,79,141,76,1,1,0,0,0:07,89,36,24,15,28,25,127,67,14,9,0,0,http://ufcstats.com/fight-details/7ac4b9823b1e139b,http://ufcstats.com/event-details/20e403a1acfef130
David Teymur,http://ufcstats.com/fighter-details/2747c60e42d9d75f,0,197,95,192,90,7,2,0,0,0:50,131,46,34,21,27,23,165,73,27,17,0,0,http://ufcstats.com/fight-details/7ac4b9823b1e139b,http://ufcstats.com/event-details/20e403a1acfef130
Rashad Evans,http://ufcstats.com/fighter-details/ee779c43a8926d52,0,150,62,138,53,4,1,0,0,0:07,126,43,12,10,0,0,126,45,12,8,0,0,http://ufcstats.com/fight-details/e3ca9462ad0d7685,http://ufcstats.com/event-details/20e403a1acfef130
Daniel Kelly,http://ufcstats.com/fighter-details/bdcbb976816fd256,0,215,92,193,74,8,0,0,0,0:11,179,64,8,4,6,6,169,58,24,16,0,0,http://ufcstats.com/fight-details/e3ca9462ad0d7685,http://ufcstats.com/event-details/20e403a1acfef130
Amanda Cooper,http://ufcstats.com/fighter-details/d4a31850a7457f1b,0,29,8,28,7,1,0,0,0,0:00,27,6,1,1,0,0,27,7,0,0,1,0,http://ufcstats.com/fight-details/54f9e3e1fad7a589,http://ufcstats.com/event-details/20e403a1acfef130
Cynthia Calvillo,http://ufcstats.com/fighter-details/98215d037be5bcb7,0,29,15,26,13,1,1,3,0,1:47,15,3,7,6,4,4,26,13,0,0,0,0,http://ufcstats.com/fight-details/54f9e3e1fad7a589,http://ufcstats.com/event-details/20e403a1acfef130
Alistair Overeem,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c,1,76,59,70,55,1,0,0,0,3:33,20,11,35,30,15,14,45,32,25,23,0,0,http://ufcstats.com/fight-details/c79b862be039d9f0,http://ufcstats.com/event-details/20e403a1acfef130
Mark Hunt,http://ufcstats.com/fighter-details/eef9b891edbd4604,0,59,27,51,21,0,0,0,0,0:00,39,12,6,5,6,4,40,12,11,9,0,0,http://ufcstats.com/fight-details/c79b862be039d9f0,http://ufcstats.com/event-details/20e403a1acfef130
Marcin Tybura,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,0,174,144,66,50,2,1,0,0,2:53,57,41,9,9,0,0,25,11,21,20,20,19,http://ufcstats.com/fight-details/42ad1437a1280294,http://ufcstats.com/event-details/20e403a1acfef130
Luis Henrique,http://ufcstats.com/fighter-details/e5bda12faabfc850,0,78,59,25,14,11,3,1,0,8:23,17,7,5,5,3,2,8,1,17,13,0,0,http://ufcstats.com/fight-details/42ad1437a1280294,http://ufcstats.com/event-details/20e403a1acfef130
Mirsad Bektic,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,0,196,146,98,60,10,4,0,0,9:04,91,55,5,4,2,1,48,17,8,7,42,36,http://ufcstats.com/fight-details/3b536afcc9098925,http://ufcstats.com/event-details/20e403a1acfef130
Darren Elkins,http://ufcstats.com/fighter-details/92a9aa9c93192871,1,109,72,59,28,1,0,1,1,1:22,45,14,10,10,4,4,36,6,11,10,12,12,http://ufcstats.com/fight-details/3b536afcc9098925,http://ufcstats.com/event-details/20e403a1acfef130
Iuri Alcantara,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,0,79,27,75,23,2,1,1,0,0:06,59,12,10,5,6,6,71,19,1,1,3,3,http://ufcstats.com/fight-details/4804776154430aad,http://ufcstats.com/event-details/20e403a1acfef130
Luke Sanders,http://ufcstats.com/fighter-details/96428b9e9bd048ea,0,182,134,134,94,2,1,0,0,3:38,127,90,7,4,0,0,47,15,6,4,81,75,http://ufcstats.com/fight-details/4804776154430aad,http://ufcstats.com/event-details/20e403a1acfef130
Mark Godbeer,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd,0,176,100,167,92,0,0,0,0,1:13,111,50,40,29,16,13,142,74,25,18,0,0,http://ufcstats.com/fight-details/08b65f5009c34997,http://ufcstats.com/event-details/20e403a1acfef130
Daniel Spitz,http://ufcstats.com/fighter-details/f86cb5f25d545e0e,0,160,74,136,51,2,1,0,0,1:04,113,33,16,13,7,5,123,43,13,8,0,0,http://ufcstats.com/fight-details/08b65f5009c34997,http://ufcstats.com/event-details/20e403a1acfef130
Tyson Pedro,http://ufcstats.com/fighter-details/49e96ff8ab781589,1,46,34,35,23,0,0,0,0,2:37,28,18,4,3,3,2,9,4,15,8,11,11,http://ufcstats.com/fight-details/6db4d7827082d5b9,http://ufcstats.com/event-details/20e403a1acfef130
Paul Craig,http://ufcstats.com/fighter-details/eabf206b162b3b83,0,47,29,24,12,3,0,0,0,0:06,13,2,8,7,3,3,16,4,8,8,0,0,http://ufcstats.com/fight-details/6db4d7827082d5b9,http://ufcstats.com/event-details/20e403a1acfef130
Albert Morales,http://ufcstats.com/fighter-details/544d7460b3e44393,0,172,79,132,56,3,1,0,0,4:42,103,34,2,2,27,20,122,47,4,3,6,6,http://ufcstats.com/fight-details/2d4743a82fc55642,http://ufcstats.com/event-details/20e403a1acfef130
Andre Soukhamthath,http://ufcstats.com/fighter-details/d0e50a3d1b250708,0,148,73,116,46,1,0,0,0,2:18,81,25,25,14,10,7,103,34,3,2,10,10,http://ufcstats.com/fight-details/2d4743a82fc55642,http://ufcstats.com/event-details/20e403a1acfef130
Derrick Lewis,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,1,71,39,71,39,0,0,0,0,1:40,67,37,2,0,2,2,50,21,1,1,20,17,http://ufcstats.com/fight-details/ab14dbff9d2ae41a,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Travis Browne,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,0,49,23,47,21,1,0,0,0,0:04,14,0,23,12,10,9,45,21,1,0,1,0,http://ufcstats.com/fight-details/ab14dbff9d2ae41a,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Johny Hendricks,http://ufcstats.com/fighter-details/0941df56f6ac954b,0,155,69,136,51,0,0,0,0,0:00,111,32,10,7,15,12,121,38,15,13,0,0,http://ufcstats.com/fight-details/a5d24caed8afbeef,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Hector Lombard,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7,0,109,43,103,37,9,2,0,0,2:02,80,22,15,8,8,7,98,33,5,4,0,0,http://ufcstats.com/fight-details/a5d24caed8afbeef,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Sam Sicilia,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,0,88,10,87,10,0,0,0,0,0:26,80,9,5,0,2,1,84,9,3,1,0,0,http://ufcstats.com/fight-details/112e6a0ddce893e6,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Gavin Tucker,http://ufcstats.com/fighter-details/da816417a579a0bd,0,168,60,163,55,1,1,0,0,0:15,120,25,25,12,18,18,159,53,4,2,0,0,http://ufcstats.com/fight-details/112e6a0ddce893e6,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Elias Theodorou,http://ufcstats.com/fighter-details/34f88592c0ab7a54,0,155,70,116,38,4,1,0,2,2:42,80,18,16,8,20,12,104,28,3,3,9,7,http://ufcstats.com/fight-details/16e28dd989ee1dea,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Cezar Ferreira,http://ufcstats.com/fighter-details/dbc17725b887860a,0,38,11,38,11,6,3,2,0,1:45,26,4,6,3,6,4,36,11,2,0,0,0,http://ufcstats.com/fight-details/16e28dd989ee1dea,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Sara McMann,http://ufcstats.com/fighter-details/7be74a12d7352df2,0,14,7,14,7,2,2,1,0,1:02,13,6,1,1,0,0,5,3,0,0,9,4,http://ufcstats.com/fight-details/9c256e94c6b584b6,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Gina Mazany,http://ufcstats.com/fighter-details/016a8d958883167c,0,2,0,2,0,0,0,0,0,0:00,2,0,0,0,0,0,1,0,1,0,0,0,http://ufcstats.com/fight-details/9c256e94c6b584b6,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Paul Felder,http://ufcstats.com/fighter-details/e5010b1b94ca5755,1,71,23,71,23,0,0,0,0,0:03,57,14,7,4,7,5,66,23,1,0,4,0,http://ufcstats.com/fight-details/f00ac5af033f44b4,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Alex Ricci,http://ufcstats.com/fighter-details/bf9bc96336922271,0,59,21,59,21,0,0,0,0,0:00,41,12,10,3,8,6,59,21,0,0,0,0,http://ufcstats.com/fight-details/f00ac5af033f44b4,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Nordine Taleb,http://ufcstats.com/fighter-details/49858bf46dabf6fb,0,130,57,121,48,0,0,0,0,0:00,67,15,23,8,31,25,121,48,0,0,0,0,http://ufcstats.com/fight-details/1db121859d2fcda8,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Santiago Ponzinibbio,http://ufcstats.com/fighter-details/6d1bffff14897645,1,183,65,171,53,0,0,0,0,1:58,156,42,9,5,6,6,160,48,0,0,11,5,http://ufcstats.com/fight-details/1db121859d2fcda8,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Carla Esparza,http://ufcstats.com/fighter-details/d910665038efc639,0,137,37,132,32,10,4,1,0,2:46,127,30,5,2,0,0,118,24,6,2,8,6,http://ufcstats.com/fight-details/e4c4c54a10e06973,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Randa Markos,http://ufcstats.com/fighter-details/4a57ebb14315b251,0,126,62,110,48,0,0,0,1,0:18,109,47,1,1,0,0,85,27,1,0,24,21,http://ufcstats.com/fight-details/e4c4c54a10e06973,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Aiemann Zahabi,http://ufcstats.com/fighter-details/24656ef4d605c96f,1,113,45,112,44,0,0,0,0,0:12,103,39,7,3,2,2,106,41,1,0,5,3,http://ufcstats.com/fight-details/ad9ecef413a5b48f,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Reginaldo Vieira,http://ufcstats.com/fighter-details/f9081770e28ea2e1,0,199,73,190,64,13,2,0,0,2:23,138,27,22,12,30,25,183,59,5,3,2,2,http://ufcstats.com/fight-details/ad9ecef413a5b48f,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Jack Marshman,http://ufcstats.com/fighter-details/045f25b3a4c08e81,1,51,11,46,6,0,0,0,0,0:04,44,6,1,0,1,0,42,5,4,1,0,0,http://ufcstats.com/fight-details/e59aabdfba9d6c45,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Thiago Santos,http://ufcstats.com/fighter-details/dea070ed4a2a8281,1,76,32,71,27,2,1,0,0,1:40,50,14,12,4,9,9,55,18,1,1,15,8,http://ufcstats.com/fight-details/e59aabdfba9d6c45,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Gerald Meerschaert,http://ufcstats.com/fighter-details/6ac9bc2953c47345,0,9,5,6,3,0,0,1,0,0:00,5,2,0,0,1,1,6,3,0,0,0,0,http://ufcstats.com/fight-details/c1d86f1e6d41cd03,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Ryan Janes,http://ufcstats.com/fighter-details/b59037262c8fe060,0,16,10,8,3,1,1,0,0,1:18,8,3,0,0,0,0,7,3,0,0,1,0,http://ufcstats.com/fight-details/c1d86f1e6d41cd03,http://ufcstats.com/event-details/b4ad3a06ee4d660c
Holly Holm,http://ufcstats.com/fighter-details/634e2fb70bde3fd5,0,235,122,182,77,9,0,0,0,8:17,99,18,37,21,46,38,161,61,21,16,0,0,http://ufcstats.com/fight-details/252074c8554bf30d,http://ufcstats.com/event-details/865aa315ea62c511
Germaine de Randamie,http://ufcstats.com/fighter-details/1d239d571e342453,0,223,144,150,80,1,0,0,0,0:38,88,28,40,34,22,18,113,49,36,31,1,0,http://ufcstats.com/fight-details/252074c8554bf30d,http://ufcstats.com/event-details/865aa315ea62c511
Anderson Silva,http://ufcstats.com/fighter-details/1f454354805b6f75,0,89,54,78,43,0,0,0,0,0:00,56,28,19,13,3,2,61,30,12,8,5,5,http://ufcstats.com/fight-details/d29750cee389a0b9,http://ufcstats.com/event-details/865aa315ea62c511
Derek Brunson,http://ufcstats.com/fighter-details/b1a3e0aca758b322,0,184,118,101,54,10,2,0,0,3:48,80,36,5,5,16,13,68,33,30,19,3,2,http://ufcstats.com/fight-details/d29750cee389a0b9,http://ufcstats.com/event-details/865aa315ea62c511
Jacare Souza,http://ufcstats.com/fighter-details/7a703c565ccaa18f,0,30,15,18,7,2,1,1,0,1:14,13,5,5,2,0,0,14,5,3,1,1,1,http://ufcstats.com/fight-details/ced241b99eab5f22,http://ufcstats.com/event-details/865aa315ea62c511
Tim Boetsch,http://ufcstats.com/fighter-details/c80095f6092271a7,0,12,8,10,6,0,0,0,0,0:00,6,2,0,0,4,4,10,6,0,0,0,0,http://ufcstats.com/fight-details/ced241b99eab5f22,http://ufcstats.com/event-details/865aa315ea62c511
Glover Teixeira,http://ufcstats.com/fighter-details/7ff97850e8c32bda,0,179,113,53,24,3,3,1,0,10:38,47,19,5,4,1,1,36,14,1,1,16,9,http://ufcstats.com/fight-details/244357514dd89bd6,http://ufcstats.com/event-details/865aa315ea62c511
Jared Cannonier,http://ufcstats.com/fighter-details/13a0275fa13c4d26,0,66,40,46,21,0,0,0,0,0:10,44,19,1,1,1,1,41,18,4,2,1,1,http://ufcstats.com/fight-details/244357514dd89bd6,http://ufcstats.com/event-details/865aa315ea62c511
Dustin Poirier,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,0,243,122,216,97,3,3,0,1,3:57,186,79,14,10,16,8,185,80,21,13,10,4,http://ufcstats.com/fight-details/8b8f9485214f9e48,http://ufcstats.com/event-details/865aa315ea62c511
Jim Miller,http://ufcstats.com/fighter-details/d1941565abf50b16,0,150,83,135,71,6,1,3,0,1:22,98,36,20,20,17,15,118,56,15,13,2,2,http://ufcstats.com/fight-details/8b8f9485214f9e48,http://ufcstats.com/event-details/865aa315ea62c511
Randy Brown,http://ufcstats.com/fighter-details/c6aee362c7a7d482,0,158,65,145,52,0,0,0,1,0:26,113,36,12,7,20,9,138,48,1,1,6,3,http://ufcstats.com/fight-details/f680e6ebe3bdfe3e,http://ufcstats.com/event-details/865aa315ea62c511
Belal Muhammad,http://ufcstats.com/fighter-details/b1b0729d27936f2f,0,236,135,152,71,5,2,0,0,5:53,98,23,7,5,47,43,130,60,0,0,22,11,http://ufcstats.com/fight-details/f680e6ebe3bdfe3e,http://ufcstats.com/event-details/865aa315ea62c511
Wilson Reis,http://ufcstats.com/fighter-details/5aedf14771ca82d2,0,107,52,84,34,9,6,2,0,8:46,65,19,8,5,11,10,73,26,2,1,9,7,http://ufcstats.com/fight-details/febea68b205f6273,http://ufcstats.com/event-details/865aa315ea62c511
Yuta Sasaki,http://ufcstats.com/fighter-details/7c3c48cf54a2848e,0,145,69,105,34,1,0,0,2,1:08,89,25,13,8,3,1,93,26,2,1,10,7,http://ufcstats.com/fight-details/febea68b205f6273,http://ufcstats.com/event-details/865aa315ea62c511
Nik Lentz,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,0,61,35,35,13,2,0,1,0,0:31,19,3,11,7,5,3,26,6,7,5,2,2,http://ufcstats.com/fight-details/ddd9e64d97b095f9,http://ufcstats.com/event-details/865aa315ea62c511
Islam Makhachev,http://ufcstats.com/fighter-details/275aca31f61ba28c,0,127,98,58,43,5,5,0,0,11:54,52,37,6,6,0,0,25,13,1,0,32,30,http://ufcstats.com/fight-details/ddd9e64d97b095f9,http://ufcstats.com/event-details/865aa315ea62c511
