id,f_1_odd,f_2_odd,fight_round,event_city,event_state,f_1_gender,f_2_gender,f_1_weight_class,f_2_weight_class,f_1_fighter_stance,f_2_fighter_stance,f_1_prev_result,f_2_prev_result,age_diff,height_diff,weight_diff,win_ratio_diff,prev_win_streak_continuous_diff,prev_loss_streak_continuous_diff,avg_total_strike_succ_ratio_diff,avg_sig_strikes_succ_ratio_diff,avg_submission_ratio_diff,avg_reversal_ratio_diff,avg_head_strikes_succ_ratio_diff,avg_body_strikes_succ_ratio_diff,avg_leg_strikes_succ_ratio_diff,avg_distance_strikes_succ_ratio_diff,avg_clinch_strikes_succ_ratio_diff,avg_ground_strikes_succ_ratio_diff,label
4820,-140.0,120.0,3,Greenville,South Carolina,M,M,Bantamweight,Bantamweight,Southpaw,Orthodox,Submission,Decision,-2.4899999999999984,7.6200000000000045,10.0,0.5,0,1,0.08046121848350019,0.07416926400501328,-1.0,0.0,0.10560224659061868,-0.36458333333333337,-0.5416666666666667,0.09328703703703703,-0.5833333333333334,0.0,1
4821,-235.0,195.0,3,Greenville,South Carolina,M,M,Welterweight,Welterweight,Southpaw,Orthodox,KO/TKO,KO/TKO,1.1799999999999997,-7.6200000000000045,15.0,-0.015873015873015817,0,1,0.08245866679676439,0.05247937131824748,-0.20634920634920634,-0.14285714285714285,0.06138050082007107,-0.025506434457841065,0.04992753623188406,0.09010155808614134,-0.1361520319179661,-0.049171742340346936,0
4822,-220.0,180.0,5,Greenville,South Carolina,M,M,Featherweight,Featherweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-2.1799999999999997,10.159999999999997,10.0,0.04761904761904767,0,1,0.002958957562839093,0.051869092935173444,-0.38095238095238093,0.0,0.0005502562988019544,-0.12218686075828933,0.2701769245247506,0.0856123237585884,-0.14333333333333342,0.19308608058608068,0
4823,-125.0,105.0,3,Minneapolis,Minnesota,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,KO/TKO,4.699999999999999,10.159999999999997,-6.0,0.75,2,0,-0.13173091214744415,-0.07914957615531859,0.5,0.0,-0.03052514562096942,-0.27121212121212124,-0.13541666666666674,-0.16907494679233803,0.2098214285714286,-0.6666666666666666,1
4824,-175.0,155.0,3,Minneapolis,Minnesota,F,F,Women's Strawweight,Women's Strawweight,Orthodox,Orthodox,Submission,,2.2600000000000016,5.079999999999984,10.0,0.6666666666666666,2,0,0.5992424242424242,0.4965391621129326,0.3333333333333333,0.3333333333333333,0.41533623609095305,0.6923076923076923,1.0,0.4479674796747967,0.75,0.8666666666666667,0
4825,-420.0,335.0,3,Minneapolis,Minnesota,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,,,-1.2299999999999969,-17.78,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4826,-350.0,290.0,3,Minneapolis,Minnesota,M,M,Lightweight,Lightweight,Orthodox,Southpaw,KO/TKO,Decision,-1.7899999999999991,-7.6200000000000045,0.0,0.5,0,2,0.14914328114325442,0.11474928547040264,0.0,0.0,0.19148069134766238,0.06265664160400997,-0.14262820512820507,0.09766526891549454,-0.033333333333333215,-0.06436881981708342,1
4827,-300.0,250.0,3,Minneapolis,Minnesota,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Orthodox,Decision,KO/TKO,1.8599999999999994,-7.6200000000000045,-20.0,0.42857142857142855,0,3,-0.0291604148059329,-0.03540920126521718,0.14285714285714285,0.0,0.43944095656012583,0.12777103848532423,0.04166666666666663,-0.06556823134111944,0.008660387231815836,0.566031746031746,1
4828,-380.0,315.0,3,Minneapolis,Minnesota,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,KO/TKO,,-6.399999999999999,10.159999999999997,10.0,0.75,0,1,0.4176867416697675,0.39450879017514107,0.5,0.0,0.34229018682143686,0.5091346153846154,0.5625,0.35546606282962623,0.4411764705882353,0.7651515151515151,1
4829,-350.0,290.0,3,Minneapolis,Minnesota,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,Submission,0.10999999999999943,-7.6200000000000045,20.0,0.5,0,-1,-0.03746889079705773,0.05850169534898603,-1.0,-0.3333333333333333,0.29072386242750153,-0.773466810966811,0.06315789473684208,0.12380122472956939,-0.8547619047619047,0.031746031746031744,1
4830,-430.0,345.0,3,Minneapolis,Minnesota,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Submission,KO/TKO,-3.9499999999999957,-7.6200000000000045,0.0,-0.12121212121212122,0,1,0.06393467748543541,0.02939933513259324,0.09090909090909091,0.0,0.023402426344101668,0.06547641383007241,0.24941798941798943,0.0019594552044677194,0.31864257866889445,-0.0970833333333333,1
4831,-245.0,205.0,3,Minneapolis,Minnesota,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,Submission,-11.229999999999997,10.159999999999997,0.0,0.33333333333333337,2,0,0.13245622647937272,0.17560328134588477,0.33333333333333337,0.0,0.19398664730154913,0.04087301587301584,0.3567901234567902,0.24811754227432606,-0.1379569892473118,0.1628770799785293,0
4832,,,3,Minneapolis,Minnesota,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Submission,Decision,12.100000000000001,2.539999999999992,0.0,0.02298850574712652,-3,-4,0.1670513647768666,0.13427171348877448,-0.02011494252873558,-0.16091954022988503,0.18504888360691307,-0.1306166056166056,-0.07825624667729936,0.027576449026816607,-0.1860791822556528,-0.08731639407504255,1
4833,105.0,-125.0,3,Minneapolis,Minnesota,M,M,Flyweight,Flyweight,Orthodox,Southpaw,Decision,Decision,-0.7000000000000028,2.539999999999992,0.0,-0.13122171945701355,2,-2,0.12256707831748193,0.024890965148128663,0.22624434389140274,-0.17647058823529413,0.05322038436139925,0.15174204754362763,0.2114620556422292,-0.007898901311906403,0.20696998572759218,-0.014814814814814725,0
4834,-220.0,180.0,5,Minneapolis,Minnesota,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-2.5999999999999943,0.0,12.0,0.010526315789473717,-1,-3,0.01695645973921378,0.0024467950607809374,0.1473684210526316,0.0,-0.027851078058221845,0.10684409388121008,0.11227106227106232,-0.04713179623447389,0.17969960259594409,0.05243077484456793,1
4835,-250.0,210.0,3,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Orthodox,,Submission,3.580000000000002,0.0,0.0,0.0,0,0,-0.6,-0.48717948717948717,-1.0,0.0,-0.37037037037037035,-0.75,0.0,-0.34782608695652173,-0.6875,0.0,1
4836,-570.0,435.0,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Southpaw,Decision,Submission,-9.630000000000003,-10.159999999999997,15.0,0.5,0,-1,0.30829461305614786,0.21327650169705575,0.5,2.0,0.16257002801120446,0.6607142857142857,-0.09243697478991608,0.16353077816492445,0.8571428571428571,-0.1923076923076923,0
4837,-570.0,480.0,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,Decision,-7.919999999999998,7.6200000000000045,0.0,0.5,1,-1,0.33015753551256444,0.3690542007893779,0.0,0.0,0.3689844764751131,0.16253918495297803,0.0952991452991453,0.21020825397040663,0.3388888888888889,0.16176470588235292,1
4838,185.0,-225.0,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,Decision,Decision,8.25,-5.0800000000000125,0.0,-0.2222222222222222,-3,-2,-0.047534530237741124,-0.02653423842763125,-0.5555555555555556,0.0,-0.060026387421744876,0.20011047153904293,0.060013980153731716,0.0003303388053524925,-0.43061224489795924,0.1387896825396825,0
4839,,,3,Las Vegas,Nevada,F,F,Women's Strawweight,Women's Strawweight,Orthodox,Orthodox,Decision,Submission,-3.3299999999999983,0.0,0.0,0.05555555555555558,-1,0,-0.06411427690445692,-0.006949587384639189,0.5888888888888888,-0.4,0.020682184020808403,-0.10314992025518344,-0.042200328407224985,0.0766714268398922,0.010934744268077612,-0.056584040959040904,1
4840,-470.0,375.0,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Switch,Orthodox,KO/TKO,,1.25,-5.0800000000000125,0.0,0.6363636363636364,3,0,0.5136494542393418,0.48839531130618985,0.9090909090909091,0.0,0.41326654760087655,0.5462375142502184,0.8162753623188406,0.3876092196530535,0.7491959064327485,0.6156084656084656,1
4841,260.0,-320.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Southpaw,Decision,Decision,11.79,2.539999999999992,0.0,-0.8333333333333334,-5,-1,-0.053847877296857305,-0.045444032115076416,-0.6,0.0,-0.05039769456425913,-0.03598901098901097,0.20416666666666666,-0.027348791953550555,0.35059523809523807,-0.034589314194577336,0
4842,315.0,-380.0,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Southpaw,Southpaw,KO/TKO,Submission,5.939999999999998,-7.619999999999976,0.0,-0.04597701149425282,1,-1,-0.03243632443033978,0.01691729035874695,-0.1293103448275862,0.020114942528735635,0.03378825904810373,-0.14648441893858644,-0.07229225023342667,-0.0331697622479632,-0.18811246189065745,0.1587119896517586,0
4843,220.0,-260.0,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Southpaw,KO/TKO,KO/TKO,1.6499999999999986,-2.539999999999992,20.0,-0.12121212121212122,0,1,-0.0216684041397599,-0.07095322682829563,-0.3939393939393939,0.0,0.04472646081351356,-0.10020935854269197,0.03637725292137062,-0.1185698613622681,-0.15714939822082674,-0.029300909278025866,1
4844,180.0,-220.0,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,KO/TKO,Submission,-0.3200000000000003,0.0,0.0,-0.375,0,-1,-0.03253855106227299,0.5092975749107375,-0.5625,0.0625,0.41881162960251506,0.7758526938661872,0.7351795611795612,0.44948250418160063,0.707009662450839,0.7454874639249639,1
4845,-360.0,300.0,5,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Southpaw,KO/TKO,Decision,-6.620000000000001,0.0,0.0,0.3535353535353535,7,-1,0.14784815823575803,0.1625165755675223,0.25252525252525254,0.0,0.23764524627699496,-0.013232591860830811,0.08838600054277523,0.1207632855580219,-0.359681813228724,0.08886808971698612,1
4846,-670.0,485.0,5,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Decision,KO/TKO,-3.5300000000000047,5.079999999999984,43.0,0.22514619883040932,11,-4,0.13236129477059966,0.11740594172457292,0.4707602339181286,-0.1111111111111111,0.12237223624822663,0.040449216254628495,-0.04040469736825114,0.06503036541095836,-0.04858230851547829,0.058155957217604026,1
4847,-105.0,-105.0,3,Sacramento,California,M,M,Bantamweight,Bantamweight,Switch,Orthodox,Submission,Decision,-3.3999999999999986,7.6200000000000045,0.0,0.0,-1,0,0.20511206285364403,0.1640813587391342,0.5,0.0,0.12013459284521466,-0.14681085043988262,0.13636363636363624,0.0448647660818714,0.07738095238095233,-0.3333333333333333,1
4848,,,3,Sacramento,California,F,F,Women's Strawweight,Women's Strawweight,Orthodox,Southpaw,Decision,,2.3999999999999986,7.6200000000000045,0.0,1.0,2,0,0.5955743879472692,0.45470085470085475,2.0,0.0,0.39285714285714285,0.8,0.5833333333333333,0.4963768115942029,0.7,0.40625,0
4849,,,3,Sacramento,California,M,M,Bantamweight,Bantamweight,Orthodox,Southpaw,Decision,Decision,1.1799999999999997,-5.0800000000000125,0.0,0.5,1,-1,-0.11632787860344163,-0.17537563726311456,2.0,0.0,-0.16536407718777124,-0.022162804515745593,0.3102766798418972,-0.04471704825553324,-0.26654135338345863,-0.12590187590187585,0
4850,-115.0,-105.0,3,Sacramento,California,M,M,Featherweight,Featherweight,Orthodox,Southpaw,KO/TKO,Submission,0.7700000000000031,0.0,0.0,-0.30000000000000004,-3,-1,-0.1044105221638118,-0.11009143387124276,0.3833333333333334,0.05,-0.009015382719018084,0.33164656395193814,0.19873737373737377,-0.1822825177716925,0.26969151879866166,-0.26193394137538994,0
4851,-250.0,210.0,3,Sacramento,California,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Southpaw,Submission,Decision,-0.6699999999999982,2.539999999999992,0.0,-0.19999999999999996,-1,0,0.23559643660215496,0.1488886600061799,-0.19999999999999996,-0.8,0.09607400372550767,0.04774557165861515,-0.11111111111111105,-0.28953052495995507,0.10277777777777775,-0.26729382199721186,1
4852,-160.0,140.0,3,Sacramento,California,M,M,Featherweight,Featherweight,Orthodox,Orthodox,Decision,Decision,0.3000000000000007,7.6200000000000045,0.0,0.08333333333333337,1,0,-0.0423667097795109,-0.08098817104411654,0.16666666666666666,0.25,-0.03493830443089796,0.019774631232964524,-0.060761837778931405,-0.07766110941088006,-0.25799145299145304,-0.09113431613431622,1
4853,-220.0,180.0,3,Sacramento,California,M,M,Middleweight,Middleweight,Southpaw,Southpaw,Decision,Decision,-8.600000000000001,-2.539999999999992,0.0,-0.1428571428571429,0,1,0.03393373908622355,0.01424519179111522,0.14285714285714285,0.0,0.00662150372060305,0.22781258702311336,0.22611215538847118,-0.07716729199712724,0.2847222222222222,0.10534220856801502,1
4854,-220.0,180.0,3,Sacramento,California,M,M,Middleweight,Middleweight,Southpaw,Orthodox,Submission,,5.800000000000001,2.539999999999992,35.0,0.5,0,1,0.7471516988758369,0.6711675852214738,0.5,0.0,0.6263474355259345,0.8611111111111112,0.9,0.4108187134502924,0.9285714285714286,0.780952380952381,1
4855,150.0,-170.0,3,Sacramento,California,M,M,Featherweight,Featherweight,Orthodox,Orthodox,KO/TKO,Decision,5.960000000000001,-5.0800000000000125,0.0,-0.1428571428571428,-1,-2,-0.25788857054566466,-0.10360622307778022,-0.14285714285714285,-0.14285714285714285,-0.18142569075231613,-0.08315989248483524,0.2395790200138026,-0.006772202948666706,-0.26350461133069836,-0.10180606430606431,1
4856,320.0,-355.0,3,Sacramento,California,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,Decision,Decision,13.309999999999999,0.0,0.0,-0.375,-2,-3,0.05155738979905705,0.06244001929176918,0.22916666666666669,-0.20833333333333331,0.13256098791473903,-0.0012998697209223309,-0.23905205905205906,0.019602979383360808,-0.12040476190476201,0.19847538754800553,1
4857,,,5,Sacramento,California,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Orthodox,Decision,Decision,10.860000000000003,7.6200000000000045,0.0,-0.16666666666666663,1,-3,-0.08838147687011766,-0.11205374465130513,-1.0,0.0,-0.2497015543104224,-0.1342592592592593,-0.32080808080808076,0.016914952953836493,0.1582480473784822,-0.669453734671126,1
4858,-400.0,325.0,3,San Antonio,Texas,M,M,Bantamweight,Bantamweight,Southpaw,Orthodox,,Decision,4.239999999999998,10.159999999999997,-10.0,0.0,0,0,-0.4666666666666667,-0.4117647058823529,0.0,0.0,-0.3055555555555556,-0.75,-0.5714285714285714,-0.3076923076923077,-0.8888888888888888,-0.3333333333333333,0
4859,150.0,-170.0,3,San Antonio,Texas,M,M,Bantamweight,Bantamweight,Switch,Orthodox,Submission,Decision,-0.25,7.6200000000000045,0.0,0.0,0,1,0.033738938053097356,0.036363636363636376,0.0,0.0,-0.06941334527541426,0.4423076923076923,-0.25,0.07651398181506264,-0.5384615384615384,-0.6666666666666666,1
4860,-185.0,160.0,3,San Antonio,Texas,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,Decision,,1.0599999999999987,-5.079999999999984,0.0,0.5555555555555556,0,2,0.6296519527909615,0.5145007408650414,1.2222222222222223,0.3333333333333333,0.42704442596628855,0.7656027183600713,0.6458333333333334,0.2779012345679012,0.700125313283208,0.8397260534648642,1
4861,110.0,-130.0,3,San Antonio,Texas,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Orthodox,Decision,Decision,6.030000000000005,7.6200000000000045,0.0,-0.09999999999999998,0,-1,-0.0370622402299442,-0.1182096850813929,0.2,0.4,-0.03659253313694594,-0.2843478260869565,-0.09595959595959602,-0.13297410660023895,0.03749999999999998,-0.19333333333333336,0
4862,145.0,-165.0,3,San Antonio,Texas,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Orthodox,KO/TKO,Decision,6.639999999999997,5.0800000000000125,-20.0,0.5882352941176471,0,2,0.08637104244665694,0.10464740307517906,0.058823529411764705,0.0,0.14032474642585996,0.3230571715865833,-0.008622096857391015,0.10004653826323356,-0.1265120296716722,0.6231884057971014,0
4863,115.0,-135.0,3,San Antonio,Texas,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Orthodox,Decision,Submission,-0.4499999999999993,-5.079999999999984,0.0,0.0,-3,-1,0.13554200110897846,0.08020210285919666,0.7,-0.6,0.03494588625148021,0.09437454141855817,0.1789363722697056,-0.04739044311160562,0.05275232916132322,0.44207875457875456,1
4864,-115.0,-105.0,3,San Antonio,Texas,M,M,Featherweight,Featherweight,Southpaw,Orthodox,Submission,Decision,1.9400000000000013,0.0,0.0,0.14035087719298245,0,1,0.05657850976640666,0.09702124713039728,0.01754385964912286,0.03508771929824561,0.1213930006794462,-0.001694731739783184,0.002695017400899724,0.12077560511024232,0.13191260980734665,-0.10894618202310502,1
4865,155.0,-175.0,3,San Antonio,Texas,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,Decision,2.6999999999999957,-2.539999999999992,-25.0,0.025974025974025983,0,3,0.061778898395964565,0.02760091752018612,-0.18506493506493507,0.03571428571428571,-0.02560778986265061,-0.1686822372397886,0.00797639857310306,0.06116599525224514,-0.1295904532295662,0.12107680679109245,1
4866,-250.0,210.0,3,San Antonio,Texas,M,M,Lightweight,Lightweight,Orthodox,Southpaw,KO/TKO,KO/TKO,-14.11,0.0,-15.0,-0.05555555555555558,-1,0,0.043634241756580705,0.03299338628177012,-0.3888888888888889,0.2222222222222222,0.025968170969508708,-0.06035578556863386,-0.33984593837535015,-0.007638767408756797,-0.029142153669007964,0.04221933037722514,1
4867,105.0,-125.0,3,San Antonio,Texas,M,M,Lightweight,Lightweight,Orthodox,Switch,Decision,KO/TKO,2.9700000000000024,7.6200000000000045,0.0,0.11363636363636365,0,2,-0.11075558008734804,-0.07602978585216136,0.14393939393939398,-0.015151515151515166,-0.0944523579548392,-0.061649288232772825,0.1466943611943612,-0.0783500408643078,0.08736861704603638,-0.06619047619047613,0
4868,-105.0,-115.0,3,San Antonio,Texas,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,Decision,3.469999999999999,0.0,0.0,0.0,1,0,-0.08089384410139133,-0.05763419669669673,0.0,0.0,-0.0578722236793065,0.04347826086956519,0.09999999999999998,-0.07193551017080435,0.07857142857142851,-0.1310606060606061,1
4869,130.0,-150.0,3,San Antonio,Texas,M,M,Heavyweight,Heavyweight,Orthodox,Southpaw,KO/TKO,KO/TKO,5.979999999999997,-7.6200000000000045,-10.0,0.2121212121212121,-2,-1,0.16619916907152127,0.06792868252035833,0.7979797979797979,0.1111111111111111,0.03556293216953904,0.42223142818380915,-0.18835034013605434,0.06460775291470355,0.15906986531986533,0.02474747474747474,0
4870,-110.0,-110.0,5,San Antonio,Texas,M,M,Welterweight,Welterweight,Southpaw,Southpaw,Submission,Decision,6.829999999999998,-15.240000000000009,0.0,-0.1515151515151516,-6,-7,-0.103878138184329,-0.0867184210406916,0.17508417508417512,-0.1616161616161616,-0.11005350291631366,-0.04219163321579289,0.09384255070106995,-0.04476388363878525,-0.09979289329521523,-0.09428377774879415,0
4871,-140.0,120.0,3,Edmonton,Alberta,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Decision,Submission,0.3299999999999983,-5.079999999999984,0.0,0.4444444444444444,0,2,0.26433994941897676,0.19515801852179326,0.6666666666666666,0.1111111111111111,0.2903487226417815,-0.09702380952380951,0.8318452380952381,0.12067030093942482,0.8492063492063492,0.8365800865800865,1
4872,-150.0,130.0,3,Edmonton,Alberta,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Southpaw,Submission,Decision,-8.100000000000001,-2.539999999999992,-10.0,0.75,1,0,0.02385762385762391,0.12180555555555556,0.75,0.75,0.1711517940509537,-0.08333333333333337,0.6666666666666667,0.03795518207282916,0.0,0.04629629629629628,1
4873,-140.0,120.0,3,Edmonton,Alberta,M,M,Flyweight,Flyweight,Orthodox,Orthodox,KO/TKO,Decision,-2.3299999999999983,0.0,-10.0,0.033333333333333326,3,0,0.0030335513848930296,-0.010594193769775884,-1.0333333333333334,0.5,0.018600303665469553,0.015234039743843741,-0.09206349206349207,0.03402644054817966,-0.20738636363636365,0.10247252747252744,0
4874,,,3,Edmonton,Alberta,M,M,Featherweight,Featherweight,Southpaw,Orthodox,Decision,Decision,6.380000000000003,-15.240000000000009,0.0,0.5,0,1,-0.307843137254902,-0.1393203031882233,0.5,0.0,-0.18213916001183078,-0.4475,0.4,0.01041666666666663,-0.2833333333333333,-0.33333333333333337,1
4875,-440.0,350.0,3,Edmonton,Alberta,M,M,Featherweight,Featherweight,Orthodox,Orthodox,Decision,,3.8599999999999994,0.0,0.0,0.6666666666666666,2,0,0.6467981703830761,0.6423418423973363,0.0,0.0,0.5361914425841366,0.5868055555555556,0.9436026936026936,0.6387377035961942,0.7272727272727273,0.0,1
4876,165.0,-190.0,3,Edmonton,Alberta,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Orthodox,Decision,KO/TKO,2.1299999999999955,5.079999999999984,10.0,-0.4,-1,1,0.007852404117594802,-0.0821142130451401,0.9,0.4,-0.10166711415346524,0.06415415925219847,0.012619047009997608,-0.1333818987734361,0.706116452991453,-0.14328449328449333,0
4877,,,3,Edmonton,Alberta,M,M,Middleweight,Middleweight,Orthodox,Southpaw,Decision,Decision,-0.5100000000000016,0.0,0.0,-0.6363636363636364,-1,0,-0.044200931676641075,0.06533275935094368,-0.09090909090909091,-0.2727272727272727,0.07277136712615678,0.18651785714285707,0.19999999999999996,0.09685516456246152,-0.009410634849231325,0.32229645354645353,0
4878,145.0,-165.0,3,Edmonton,Alberta,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Decision,Decision,7.630000000000003,5.079999999999984,0.0,0.6363636363636364,0,2,-0.03723774639762489,0.23436355181966873,0.45454545454545453,0.09090909090909091,0.23160803178745765,0.2611323020413929,0.5843750000000001,0.2942806468835766,0.04093067426400754,0.7161490683229813,0
4879,-335.0,275.0,3,Edmonton,Alberta,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Decision,KO/TKO,-0.9100000000000001,-2.539999999999992,0.0,0.2857142857142857,2,-1,0.006825129676952979,0.060797554310557944,-0.380952380952381,-0.2857142857142857,0.10576836965634057,0.2865079365079365,0.1777777777777778,0.11241034231487224,0.0817016317016317,-0.08809523809523812,1
4880,,,3,Edmonton,Alberta,F,F,Women's Featherweight,Women's Featherweight,Orthodox,Orthodox,KO/TKO,Submission,5.390000000000001,5.0800000000000125,0.0,-0.16666666666666663,-1,0,-0.1640247254124768,-0.15542913888066212,-1.0,0.0,-0.3013477168438523,0.8115746865746866,-0.045454545454545414,0.3848852376277688,-0.23684210526315785,-0.14908386187455958,1
4881,-335.0,275.0,5,Edmonton,Alberta,M,M,Featherweight,Featherweight,Orthodox,Orthodox,Decision,Decision,-10.139999999999997,12.700000000000017,10.0,0.0608695652173914,-1,0,-0.029635236420713418,0.00930378888092448,0.05217391304347829,-0.13043478260869565,0.01545225276197415,0.0053538270951887235,0.07118495590334417,0.061734769259953526,0.13495544411260985,-0.07998004519279855,1
4882,-105.0,-115.0,3,Newark,New Jersey,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Orthodox,,,0.08999999999999986,7.6200000000000045,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4883,-550.0,425.0,3,Newark,New Jersey,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Submission,,1.2700000000000031,-2.539999999999992,0.0,1.0,4,0,0.6104133343445207,0.46861055822243036,1.5,0.0,0.37195420712369864,0.7378787878787879,0.6655011655011654,0.40961008086657014,0.65,0.652511961722488,1
4884,180.0,-220.0,3,Newark,New Jersey,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Orthodox,Decision,Decision,2.8500000000000014,-2.539999999999992,0.0,-0.3333333333333333,-1,0,-0.07067819152967525,-0.017589082392355737,-0.3333333333333333,0.0,-0.005406216883601267,0.13376906318082793,-0.04870305845915601,-0.017730274272399704,0.15347222222222223,0.03557911536707703,1
4885,-155.0,145.0,3,Newark,New Jersey,M,M,Flyweight,Flyweight,Orthodox,Orthodox,Decision,Submission,0.17999999999999972,-5.0800000000000125,0.0,0.4,-2,-3,0.017368672993673007,0.08088922006954796,-0.8,0.0,0.015801246743727848,0.15317460317460319,-0.20380952380952377,0.11959877941931779,-0.3020833333333333,0.0,0
4886,-160.0,140.0,3,Newark,New Jersey,F,F,Women's Flyweight,Women's Flyweight,Southpaw,Orthodox,Decision,Decision,9.559999999999999,0.0,0.0,0.09999999999999998,0,1,0.09703357886911979,0.12372278006275106,-0.8,0.6,0.10675855612406082,0.15197802197802202,0.27101010101010103,0.12764598670318672,0.11487126908179535,-0.11904761904761907,1
4887,100.0,-120.0,3,Newark,New Jersey,M,M,Welterweight,Welterweight,Switch,Orthodox,KO/TKO,Decision,-2.3200000000000003,10.159999999999997,0.0,0.6666666666666666,0,1,0.06900664379112653,-0.04895200092984903,1.5,0.16666666666666666,0.1145163334781979,-0.33901515151515155,-0.41666666666666674,-0.08196407702671521,-0.12857142857142856,0.7314285714285714,1
4888,-120.0,100.0,3,Newark,New Jersey,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Southpaw,Decision,Submission,0.33999999999999986,-12.700000000000017,0.0,0.5,0,1,-0.017916068866571044,-0.03794191919191925,0.0,0.0,0.04770833333333335,-0.575,0.5,-0.023737373737373724,-0.3125,-0.14498432601880873,0
4889,-390.0,320.0,3,Newark,New Jersey,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,KO/TKO,4.949999999999996,-5.0800000000000125,0.0,0.125,0,1,0.09823765269787643,0.07128528506414666,0.25,0.20833333333333334,0.11792672480728006,0.12140222715880611,0.0926020408163265,-0.0017373419600202888,0.13138965201465203,0.12808281720070114,1
4890,-170.0,150.0,3,Newark,New Jersey,M,M,Middleweight,Middleweight,Orthodox,Southpaw,Submission,Decision,-4.639999999999997,-2.539999999999992,-15.0,0.09523809523809523,0,1,0.10194547739401894,0.10978808955928498,-1.1428571428571428,-0.7142857142857143,0.18706770116544558,-0.026984126984127,0.0,0.1658743924109503,0.15873015873015872,-0.12252252252252249,0
4891,315.0,-380.0,3,Newark,New Jersey,M,M,Lightweight,Lightweight,Southpaw,Southpaw,KO/TKO,Decision,6.550000000000001,-5.0800000000000125,0.0,0.13333333333333341,-1,-2,0.0038944123566184152,0.018284305221093977,0.6,0.0,0.007993416310131396,0.06166431015221341,-0.2666666666666666,-0.058980320867644764,-0.21375519904931672,0.3200894392844857,0
4892,-140.0,130.0,3,Newark,New Jersey,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Submission,Decision,-1.7299999999999969,2.539999999999992,0.0,0.05734767025089604,0,-1,0.00438012845372987,0.031814139296973576,0.8040621266427718,0.09199522102747909,0.015436774701897304,0.02729647365011434,-0.11942153002471667,0.07550700611897576,-0.09079746514318399,0.09933681588671606,1
4893,-300.0,250.0,5,Newark,New Jersey,M,M,Welterweight,Welterweight,Orthodox,Southpaw,Decision,Submission,-5.93,0.0,0.0,0.25,6,0,0.11398154260827786,0.04124713237105637,0.2,-0.15,0.0721484833064831,-0.14623991077080323,0.10330248041245482,0.08670648036747408,0.011457122191117941,0.1334601670545944,1
